"PREDICTED_INDUCED_VERTICAL_BREAK","GAME_CODE","PITCHER_KEY","THROW_SIDE_KEY","BAT_SIDE_KEY","INNING_KEY","BATTER_IN_INNING_KEY","PITCH_NUMBER","CURRENT_BALLS","CURRENT_STRIKES","PITCH_RESULT_KEY","EVENT_RESULT_KEY","PITCH_TYPE_KEY","RELEASE_SPEED","PLATE_SPEED","SPIN_RATE","SPIN_DIRECTION","SZ_TOP","SZ_BOTTOM","PLATE_X","PLATE_Z","B","S","O","BU","FB","GB","LD","PU","X1BO","X2BO","X3BO","RELEASE_HEIGHT","RELEASE_SIDE","RELEASE_EXTENSION","HORIZONTAL_BREAK","INDUCED_VERTICAL_BREAK","VERTICAL_APPROACH_ANGLE","HORIZONTAL_APPROACH_ANGLE"
-13.7195024490356,2.022081300302e+18,"A","R","L",2,7,2,0,1,"StrikeSwinging","NULL","CB",81.4820022583008,74.9609985351563,1363.91003417969,28.9650001525879,3.46399998664856,1.59049999713898,0.593304991722107,1.41568994522095,0,1,0,0,0,0,0,0,1,0,1,5.59530019760132,-0.999768018722534,5.53039979934692,7.85470008850098,NA,-9.9385404586792,2.47623991966248
-12.7776527404785,2.022081300302e+18,"A","R","R",3,1,1,0,0,"BallCalled","NULL","CB",79.1686019897461,72.4565963745117,1551.26000976563,41.5368003845215,3.41540002822876,1.5650999546051,-0.833449006080627,3.21731996536255,1,0,0,0,0,0,0,0,0,0,0,5.65773010253906,-1.17463004589081,5.24668979644775,11.8615999221802,NA,-8.29146003723145,1.52428996562958
-13.5569839477539,2.022081300302e+18,"A","R","L",3,2,2,0,1,"FoulBall","NULL","CB",80.6530990600586,73.9013977050781,1390.18005371094,26.8791007995605,3.56119990348816,1.64129996299744,-0.363474994897842,2.56528997421265,0,1,0,0,0,0,0,0,1,0,0,5.60220003128052,-1.11478996276855,5.37804985046387,7.43588018417358,NA,-8.88070011138916,1.53113996982574
-15.0123844146729,2.022081300302e+18,"A","R","L",3,2,4,1,2,"InPlay","single","CB",80.611198425293,73.6168975830078,1707.69995117188,28.3283004760742,3.56119990348816,1.64129996299744,-0.759229004383087,2.90820002555847,0,1,0,0,0,0,1,0,1,0,0,5.63513994216919,-0.923029005527496,5.4889497756958,8.69672012329102,NA,-8.73036003112793,1.03345000743866
-16.3159408569336,2.022081300302e+18,"A","R","L",3,5,3,1,1,"BallCalled","NULL","CB",78.2406005859375,71.463996887207,1821.68994140625,28.5074996948242,3.51259994506836,1.61590003967285,-1.37788999080658,3.21241998672485,1,0,0,0,0,0,0,0,1,0,0,5.63311004638672,-1.11116003990173,5.56663990020752,9.09074974060059,NA,-8.72525978088379,0.613375008106232
-15.9601240158081,2.022081300302e+18,"A","R","L",3,5,4,2,1,"FoulBall","NULL","CB",78.3936004638672,71.4284973144531,1977.01000976563,35.2052001953125,3.51259994506836,1.61590003967285,-0.35393300652504,2.54116988182068,0,1,0,0,0,0,0,0,1,0,0,5.52269983291626,-1.08151996135712,5.44857978820801,11.5141000747681,NA,-9.2947301864624,1.91638994216919
-6.76496028900146,2.022081400302e+18,"B","L","R",1,3,3,1,1,"StrikeSwinging","NULL","CB",80.3032989501953,74.0595016479492,662.109985351563,313.015991210938,3.41540002822876,1.5650999546051,-0.248225003480911,1.33560001850128,0,1,0,0,0,0,0,0,0,0,0,5.86079978942871,1.48257994651794,5.16740989685059,-7.85017013549805,NA,-9.72539043426514,-2.60328006744385
-2.27815532684326,2.022081400302e+18,"B","L","L",2,1,2,1,0,"StrikeCalled","NULL","CB",79.2848968505859,73.1704025268555,527.8740234375,285.209991455078,3.41540002822876,1.5650999546051,0.290367990732193,1.76763999462128,0,1,0,0,0,0,0,0,0,0,0,5.89720010757446,1.58798003196716,5.53102016448975,-9.22994995117188,NA,-8.94517040252686,-2.29052996635437
-2.42578196525574,2.022081400302e+18,"B","L","L",2,2,1,0,0,"BallCalled","NULL","CB",77.8780975341797,72.0759963989258,506.734985351563,285.277008056641,3.56119990348816,1.64129996299744,-0.88324898481369,1.61690998077393,1,0,0,0,0,0,0,0,1,0,0,6.00885009765625,1.4957799911499,5.40777015686035,-9.11264038085938,NA,-9.36441040039063,-3.42506003379822
-5.26871156692505,2.022081400302e+18,"B","L","R",2,3,2,0,1,"FoulBall","NULL","CB",79.396598815918,73.5223999023438,594.981018066406,304.174011230469,3.46399998664856,1.59049999713898,0.223299995064735,2.51097011566162,0,1,0,0,0,0,0,0,1,1,0,5.9310998916626,1.58669996261597,5.60937976837158,-8.28306007385254,NA,-8.44933986663818,-2.26762008666992
-10.274640083313,2.022081400302e+18,"B","L","R",2,3,4,1,2,"StrikeSwinging","strikeout","CB",80.5297317504883,75.0333480834961,2918.95922851563,325.679168701172,3.46399998664856,1.59049999713898,-0.030069999396801,0.238429993391037,0,1,1,0,0,0,0,0,1,1,0,5.63231992721558,1.52857005596161,5.12163019180298,-6.34036016464233,NA,-10.4501571655273,-2.21968293190002
-5.34800291061401,2.022081400302e+18,"B","L","L",3,2,3,1,1,"InPlay","field_out","CB",79.8386993408203,74.2591018676758,487.498992919922,313.265014648438,3.26959991455078,1.48889994621277,0.144488006830215,2.10506010055542,0,1,1,0,1,0,0,0,1,0,0,5.91952991485596,1.39316999912262,5.50049018859863,-6.10135984420776,NA,-8.79500961303711,-1.92630004882813
-6.36865425109863,2.022081400302e+18,"B","L","R",3,3,1,0,0,"StrikeCalled","NULL","CB",78.4591979980469,73.3145980834961,724.969970703125,303.787994384766,3.46399998664856,1.59049999713898,1.04086005687714,2.72197008132935,0,1,0,0,0,0,0,0,1,0,0,5.90090990066528,1.45860004425049,5.42646980285645,-9.88047027587891,NA,-8.30644989013672,-1.39686000347137
-4.99705600738525,2.022081400302e+18,"B","L","L",3,5,5,2,2,"BallCalled","NULL","CB",79.4524002075195,73.9959030151367,668.028991699219,298.692993164063,3.41540002822876,1.5650999546051,-0.241225004196167,0.804639995098114,1,0,0,0,0,0,0,0,0,1,0,5.88201999664307,1.54621994495392,5.3183798789978,-9.86577987670898,NA,-10.1382999420166,-2.85944008827209
-1.90293824672699,2.022081400302e+18,"B","L","R",4,3,3,1,1,"BallCalled","NULL","CB",81.2403030395508,74.8453979492188,291.903991699219,298.080993652344,3.46399998664856,1.59049999713898,-0.650658011436462,0.197955995798111,1,0,0,0,0,0,0,0,0,0,0,5.93472003936768,1.4680700302124,5.43581008911133,-4.70129013061523,NA,-10.4629001617432,-2.72328996658325
-13.7944135665894,2.022082000088e+18,"A","R","L",1,3,3,1,1,"StrikeCalled","NULL","CB",78.0504989624023,71.1980972290039,1449.34997558594,29.8498992919922,3.36680006980896,1.53970003128052,0.0792882964015007,3.33835005760193,0,1,0,0,0,0,0,0,1,0,0,5.74866008758545,-1.0478800535202,6.30519008636475,8.35612964630127,NA,-8.53567981719971,2.05975008010864
-9.27196598052979,2.022082000088e+18,"A","R","L",2,1,1,0,0,"BallCalled","NULL","CB",79.5730972290039,73.3601989746094,907.544006347656,40.4744987487793,3.31820011138916,1.51429998874664,0.816359996795654,2.28392004966736,1,0,0,0,0,0,0,0,0,0,0,5.8217601776123,-1.22506999969482,6.09322023391724,8.30790996551514,NA,-9.01021957397461,3.02747988700867
-10.2402286529541,2.022082000088e+18,"A","R","L",2,3,4,1,2,"StrikeCalled","strikeout","CB",81.4886016845703,74.4392013549805,876.515014648438,25.8729000091553,3.46399998664856,1.59049999713898,-0.127789005637169,3.13491988182068,0,1,1,0,0,0,0,0,1,0,0,5.80239009857178,-1.20285999774933,6.07510995864868,5.21235990524292,NA,-8.04228973388672,1.68018996715546
-13.4915399551392,2.022082000088e+18,"A","R","L",3,4,2,0,1,"StrikeCalled","NULL","CB",81.2297973632813,74.6054000854492,1428.25,29.3341999053955,3.36680006980896,1.53970003128052,0.567808985710144,2.62268996238709,0,1,0,0,0,0,0,0,0,1,0,5.69259977340698,-1.0942200422287,6.10854005813599,8.15972995758057,NA,-8.83633995056152,2.60594010353088
-12.9882497787476,2.022082000088e+18,"A","R","L",3,4,5,0,2,"BallCalled","NULL","CB",81.5248031616211,74.6519012451172,1224.03002929688,29.1161003112793,3.36680006980896,1.53970003128052,1.75534999370575,0.306686997413635,1,0,0,0,0,0,0,0,0,1,0,5.72251987457275,-1.13894999027252,6.30379009246826,7.33081007003784,NA,-11.2522001266479,3.87757992744446
-11.7015705108643,2.022082000088e+18,"A","R","R",4,1,1,0,0,"BallCalled","NULL","CB",79.4926986694336,72.8373031616211,1183.72998046875,37.1809997558594,3.36680006980896,1.53970003128052,0.525152027606964,3.38585996627808,1,0,0,0,0,0,0,0,0,0,0,5.86504983901978,-1.2046400308609,5.97490978240967,9.15894985198975,NA,-8.16009044647217,2.77143001556396
-12.8897552490234,2.022082000088e+18,"A","R","R",4,1,2,1,0,"StrikeCalled","NULL","CB",79.4011993408203,72.5148010253906,1175.18994140625,27.9034004211426,3.36680006980896,1.53970003128052,-0.138016998767853,3.00192999839783,0,1,0,0,0,0,0,0,0,0,0,5.78563976287842,-1.06740999221802,6.13403987884521,6.91331005096436,NA,-8.62310981750488,1.6951299905777
-13.4686651229858,2.022082000088e+18,"A","R","R",4,3,1,0,0,"BallCalled","NULL","CB",80.7779998779297,73.7537002563477,1234.09997558594,24.2726993560791,3.26959991455078,1.48889994621277,0.080662302672863,0.588369011878967,1,0,0,0,0,0,0,0,0,0,0,5.77236986160278,-1.16356003284454,6.15006017684937,6.21190977096558,NA,-11.1443996429443,1.97203004360199
-14.6730537414551,2.022082000088e+18,"A","R","R",4,5,1,0,0,"BallCalled","NULL","CB",79.1837005615234,72.2919998168945,1678.96997070313,33.8683013916016,3.51259994506836,1.61590003967285,-0.54280298948288,4.03137016296387,1,0,0,0,0,0,0,0,1,0,0,5.76566982269287,-1.10473001003265,6.2121901512146,10.1668996810913,NA,-7.72138977050781,1.62244999408722
-15.4022798538208,2.022082000088e+18,"A","R","R",4,5,2,1,0,"StrikeCalled","NULL","CB",79.8876037597656,73.078498840332,1647.43005371094,32.2029991149902,3.51259994506836,1.61590003967285,-0.711995005607605,2.89860010147095,0,1,0,0,0,0,0,0,1,0,0,5.72790002822876,-1.26593005657196,6.10483980178833,9.63652038574219,NA,-8.82806015014648,1.55938994884491
-15.1738634109497,2.022082000088e+18,"A","R","R",5,1,3,1,1,"BallCalled","NULL","CB",79.2087020874023,72.2689971923828,1685.39001464844,32.0466995239258,3.46399998664856,1.59049999713898,-1.03702998161316,3.67986011505127,1,0,0,0,0,0,0,0,0,0,0,5.8305401802063,-1.29186999797821,5.96625995635986,9.7575798034668,NA,-8.22089958190918,1.2457400560379
-14.0832595825195,2.022082000088e+18,"A","R","L",5,2,1,0,0,"BallCalled","NULL","CB",80.3849029541016,73.1801986694336,1584.4599609375,34.6660003662109,3.46399998664856,1.59049999713898,-0.589809000492096,3.39889001846313,1,0,0,0,0,0,0,0,0,0,0,5.80636978149414,-1.20750999450684,5.90034008026123,10.1070995330811,NA,-8.29502010345459,1.67192995548248
-13.8370809555054,2.022082000088e+18,"A","R","L",5,2,2,1,0,"StrikeSwinging","NULL","CB",79.9701995849609,73.255500793457,1488,34.0503997802734,3.46399998664856,1.59049999713898,-0.0168274007737637,2.12142992019653,0,1,0,0,0,0,0,0,0,0,0,5.70874977111816,-1.20469999313354,6.15412998199463,9.59694004058838,NA,-9.52052974700928,2.24326992034912
-13.2674751281738,2.022082000088e+18,"A","R","L",5,2,7,3,2,"BallCalled","walk","CB",81.2925033569336,74.5795974731445,1683.55004882813,39.4887008666992,3.46399998664856,1.59049999713898,0.952893018722534,0.755752980709076,1,0,0,0,0,0,0,0,0,0,0,5.68446016311646,-1.12917995452881,6.30418014526367,11.6466999053955,NA,-10.8266000747681,3.42783999443054
-13.4291496276855,2.022082000088e+18,"A","R","R",5,3,1,0,0,"BallCalled","NULL","CB",76.9714965820313,69.9402008056641,1653.96997070313,43.6493988037109,3.56119990348816,1.64129996299744,-1.73422002792358,4.70745992660522,1,0,0,0,0,0,0,0,1,0,0,5.77936983108521,-1.31823003292084,5.90326976776123,12.8317003250122,NA,-7.14402008056641,0.829330027103424
-13.8782415390015,2.022082000088e+18,"A","R","R",5,3,2,1,0,"StrikeCalled","NULL","CB",79.8677978515625,73.1107025146484,1995.83996582031,43.2915992736816,3.56119990348816,1.64129996299744,0.454059988260269,2.54373002052307,0,1,0,0,0,0,0,0,1,0,0,5.68801021575928,-1.18616998195648,6.25170993804932,13.7779998779297,NA,-9.10941982269287,3.15426993370056
-1.42130148410797,2.022082100088e+18,"B","L","L",1,2,1,0,0,"StrikeCalled","NULL","CB",81.6336975097656,76.2985992431641,679.343994140625,286.052001953125,3.36680006980896,1.53970003128052,-0.198632001876831,1.86652004718781,0,1,0,0,0,0,0,0,0,0,0,6.0887598991394,1.39593994617462,7.15670013427734,-10.5001001358032,NA,-8.78802013397217,-2.80376005172729
-4.762282371521,2.022082100088e+18,"B","L","R",1,3,1,0,0,"FoulBall","NULL","CB",82.1411972045898,76.5366973876953,538.442016601563,302.907989501953,3.46399998664856,1.59049999713898,-0.29848501086235,1.84993994235992,0,1,0,0,0,0,0,0,0,0,0,5.95918989181519,1.51497995853424,7.01400995254517,-7.41245985031128,NA,-8.81192016601563,-2.73269009590149
-0.210800930857658,2.022082100088e+18,"B","L","R",2,2,6,2,2,"StrikeSwinging","strikeout","CB",81.9837036132813,77.1147003173828,265.114013671875,281.403991699219,3.41540002822876,1.5650999546051,0.611352026462555,3.40628004074097,0,1,1,0,0,0,0,0,1,0,0,5.96320009231567,1.62612998485565,6.8092098236084,-5.1331901550293,NA,-6.67279005050659,-1.61384999752045
1.14416611194611,2.022082100088e+18,"B","L","L",2,3,1,0,0,"StrikeSwinging","NULL","CB",81.0288009643555,75.9879989624023,513.841979980469,265.436004638672,3.31820011138916,1.51429998874664,-0.775508999824524,1.29032003879547,0,1,0,0,0,0,0,0,1,0,0,6.01319980621338,1.37241005897522,6.92971992492676,-9.43834018707275,NA,-8.99475002288818,-3.2903299331665
-2.5553195476532,2.022082100088e+18,"B","L","L",2,3,2,0,1,"BallCalled","NULL","CB",81.6169967651367,76.7329025268555,590.429016113281,290.628997802734,3.31820011138916,1.51429998874664,-1.25645995140076,1.21496999263763,1,0,0,0,0,0,0,0,1,0,0,5.86100006103516,1.37177002429962,7.4475998878479,-9.08609962463379,NA,-9.26873016357422,-3.8187301158905
-3.25991940498352,2.022082100088e+18,"B","L","R",3,1,1,0,0,"StrikeSwinging","NULL","CB",81.0668029785156,75.5723037719727,509.372009277344,301.287994384766,3.46399998664856,1.59049999713898,-0.461124986410141,0.477647989988327,0,1,0,0,0,0,0,0,0,0,0,5.98159980773926,1.44666004180908,6.84050989151001,-7.35651016235352,NA,-10.3984003067017,-2.8243100643158
-5.37721538543701,2.022082100088e+18,"B","L","R",3,1,2,0,1,"StrikeSwinging","NULL","CB",82.2078018188477,76.6458969116211,413.092010498047,319.283996582031,3.46399998664856,1.59049999713898,0.284877985715866,0.999737977981567,0,1,0,0,0,0,0,0,0,0,0,5.98812007904053,1.49365997314453,6.88024997711182,-4.44125986099243,NA,-9.78931999206543,-1.76858997344971
-2.1314685344696,2.022082100088e+18,"B","L","L",4,1,1,0,0,"FoulBall","NULL","CB",80.0707015991211,75.2249984741211,517.356018066406,286.601989746094,3.36680006980896,1.53970003128052,-0.466538995504379,1.58078002929688,0,1,0,0,0,0,0,0,0,0,0,6.00505018234253,1.26048004627228,7.16142988204956,-8.67490005493164,NA,-9.07940006256104,-2.76461005210876
-1.42570078372955,2.022082100088e+18,"B","L","L",4,1,4,2,1,"StrikeCalled","NULL","CB",78.905403137207,73.9311981201172,551.695007324219,281.794006347656,3.36680006980896,1.53970003128052,0.11922100186348,1.87237000465393,0,1,0,0,0,0,0,0,0,0,0,6.0442099571228,1.35246002674103,7.54425001144409,-9.35371017456055,NA,-8.88379001617432,-2.30655002593994
-4.20448303222656,2.022082100088e+18,"B","L","L",4,1,5,2,2,"BallCalled","NULL","CB",79.817497253418,75.1026000976563,654.367004394531,296.802001953125,3.36680006980896,1.53970003128052,-1.08316004276276,1.61696004867554,1,0,0,0,0,0,0,0,0,0,0,6.02733993530273,1.16565001010895,7.15034008026123,-9.48054981231689,NA,-9.29950046539307,-3.41774010658264
-8.71487522125244,2.022082100088e+18,"B","L","L",4,1,7,3,2,"InPlay","single","CB",79.4868011474609,74.2806015014648,885.148010253906,314.316009521484,3.36680006980896,1.53970003128052,0.0978147014975548,1.40252995491028,0,1,0,0,0,0,1,0,0,0,0,6.05127000808716,1.43146002292633,6.86019992828369,-9.191650390625,NA,-10.0483999252319,-2.37596988677979
-1.00667726993561,2.022082100088e+18,"B","L","L",4,3,3,0,2,"BallCalled","NULL","CB",81.9709014892578,76.6038970947266,539.679992675781,278.454010009766,3.46399998664856,1.59049999713898,-1.10204005241394,1.89192998409271,1,0,0,0,0,0,0,0,1,0,0,6.00213003158569,1.38576996326447,7.16728019714355,-9.25177001953125,NA,-8.477219581604,-3.66346001625061
-2.69538712501526,2.022082100088e+18,"B","L","R",4,4,3,2,0,"StrikeCalled","NULL","CB",80.5971984863281,75.2289962768555,375.576995849609,299.701995849609,3.41540002822876,1.5650999546051,0.603972971439362,2.53675007820129,0,1,0,0,0,0,0,0,1,0,0,5.91686010360718,1.56617999076843,7.4623498916626,-5.6933798789978,NA,-7.98964023590088,-1.63749003410339
-1.65200793743134,2.022082100088e+18,"B","L","R",4,4,8,3,2,"FoulBall","NULL","CB",79.6529998779297,74.5463027954102,481.924011230469,287.4169921875,3.41540002822876,1.5650999546051,-0.215561002492905,2.7297101020813,0,1,0,0,0,0,0,0,1,0,0,6.00694990158081,1.40851998329163,7.25518989562988,-8.13195991516113,NA,-7.88337993621826,-2.60263991355896
-1.84826695919037,2.022082100088e+18,"B","L","R",4,4,9,3,2,"BallCalled","walk","CB",79.1371002197266,73.9440002441406,567.943969726563,291.513000488281,3.41540002822876,1.5650999546051,0.939094007015228,3.80436992645264,1,0,0,0,0,0,0,0,1,0,0,5.99579000473022,1.61327004432678,7.15792989730835,-8.97657012939453,NA,-6.84283018112183,-1.63315999507904
1.68165910243988,2.022082100088e+18,"B","L","R",5,1,1,0,0,"BallCalled","NULL","CB",78.8355026245117,73.7806015014648,197.279006958008,258.889007568359,3.36680006980896,1.53970003128052,0.831017017364502,2.02225995063782,1,0,0,0,0,0,0,0,0,0,0,6.00902986526489,1.51230001449585,6.71213006973267,-4.53231000900269,NA,-8.39929008483887,-1.1915500164032
0.190332308411598,2.022082100088e+18,"B","L","R",5,2,2,0,1,"InPlay","double","CB",82.4683990478516,77.1255035400391,417.210998535156,269.412994384766,3.46399998664856,1.59049999713898,-0.111702002584934,1.9175900220871,0,1,0,0,0,0,1,0,0,0,0,5.92984008789063,1.52743995189667,6.86728000640869,-7.88409996032715,NA,-8.16061019897461,-2.57643008232117
-2.29661870002747,2.022082100088e+18,"B","L","R",5,4,1,0,0,"StrikeSwinging","NULL","CB",80.0077972412109,74.6831970214844,540.565002441406,283.036010742188,3.56119990348816,1.64129996299744,-0.330260992050171,1.07692003250122,0,1,0,0,0,0,0,0,0,0,1,5.89049005508423,1.42469000816345,6.96811008453369,-9.24203014373779,NA,-9.51471042633057,-2.84791994094849
-2.85622620582581,2.022082100088e+18,"B","L","L",5,5,5,3,1,"BallCalled","walk","CB",80.1557998657227,74.8679962158203,412.115997314453,296.096008300781,3.36680006980896,1.53970003128052,-1.01499998569489,0.526462972164154,1,0,0,0,0,0,0,0,1,0,0,5.8334698677063,1.55075001716614,6.97103023529053,-6.60839986801147,NA,-10.1484003067017,-3.47693991661072
-8.7132568359375,2.022082800088e+18,"A","R","L",1,1,2,0,1,"StrikeCalled","NULL","CB",80.9761962890625,75.3637008666992,677.130004882813,27.3078994750977,3.36680006980896,1.53970003128052,-0.717854022979736,2.09968996047974,0,1,0,0,0,0,0,0,0,0,0,5.90587997436523,-1.23338997364044,5.65655994415283,4.6744499206543,NA,-8.98394012451172,1.00723004341125
-13.8559436798096,2.022082800088e+18,"A","R","L",1,1,4,1,2,"BallCalled","NULL","CB",78.8337020874023,71.9274978637695,1231.78002929688,22.9473991394043,3.36680006980896,1.53970003128052,-1.03470003604889,3.71678996086121,1,0,0,0,0,0,0,0,0,0,0,5.84176015853882,-1.12831997871399,5.6872501373291,5.97924995422363,NA,-8.0889196395874,0.692089974880219
-13.5241956710815,2.022082800088e+18,"A","R","L",1,1,5,2,2,"FoulBall","NULL","CB",80.3095016479492,73.8099975585938,1085.31005859375,15.3330001831055,3.36680006980896,1.53970003128052,-1.08714997768402,1.17183005809784,0,1,0,0,0,0,0,0,0,0,0,5.83298015594482,-1.28183996677399,5.72328996658325,3.71718001365662,NA,-10.5234003067017,0.577149987220764
-12.116641998291,2.022082800088e+18,"A","R","L",2,1,2,1,0,"BallCalled","NULL","CB",79.780403137207,73.7182998657227,995.262023925781,23.2021999359131,3.36680006980896,1.53970003128052,-0.70457798242569,0.916719019412994,1,0,0,0,0,0,0,0,0,0,0,5.76444005966187,-1.230260014534,5.64609003067017,5.31720018386841,NA,-10.6135997772217,1.08671998977661
-11.5905027389526,2.022082800088e+18,"A","R","L",2,1,3,2,0,"BallCalled","NULL","CB",81.3861999511719,74.799201965332,912.083984375,6.94351005554199,3.36680006980896,1.53970003128052,0.464363992214203,1.05612003803253,1,0,0,0,0,0,0,0,0,0,0,5.83258008956909,-1.12353003025055,5.85912990570068,1.48996996879578,NA,-10.41100025177,1.85686004161835
-3.78579902648926,2.022083000337e+18,"B","L","R",1,2,1,0,0,"BallCalled","stolen_base_2b","CB",78.3016967773438,72.7767028808594,574.763000488281,294.259002685547,3.41540002822876,1.5650999546051,1.29984998703003,2.9196400642395,1,0,0,0,0,0,0,0,1,0,0,5.93704986572266,1.61899995803833,5.78317022323608,-9.10999965667725,NA,-7.95245981216431,-1.22956001758575
-2.26959252357483,2.022083000337e+18,"B","L","L",1,3,1,0,0,"BallCalled","NULL","CB",81.2885971069336,75.4441986083984,484.449005126953,290.989990234375,3.41540002822876,1.5650999546051,-0.525463998317719,1.56336998939514,1,0,0,0,0,0,0,0,1,0,1,5.9965500831604,1.56658005714417,6.19694995880127,-7.90026998519897,NA,-9.08475971221924,-3.04324007034302
-2.67242813110352,2.022083000337e+18,"B","L","L",1,3,2,1,0,"BallCalled","NULL","CB",79.3031997680664,73.4862976074219,560.370971679688,290.723999023438,3.41540002822876,1.5650999546051,-1.31562995910645,2.17659997940063,1,0,0,0,0,0,0,0,1,0,1,6.01907014846802,1.49853003025055,5.85021018981934,-9.18204021453857,NA,-8.71193027496338,-3.92462992668152
